product_code|gender|full_price|price|currency|country|item_url|brand|website|date|price_max
wbrue001|WOMEN|0|70.00|GBP|United Kingdom|/uk/rings/lantern-gems-ring/invt/wbrue001|KATE SPADE|KATE SPADE|20170222|0
wbrud837|WOMEN|0|60.00|GBP|United Kingdom|/uk/rings/disco-pansy-ring/invt/wbrud837|KATE SPADE|KATE SPADE|20170222|0
wbrud871|WOMEN|0|60.00|GBP|United Kingdom|/uk/necklaces/livecolorfully-squad-bar-pendant/invt/wbrud871|KATE SPADE|KATE SPADE|20170222|0
wbrud861|WOMEN|0|60.00|GBP|United Kingdom|/uk/necklaces/livecolorfully-bestie-bar-pendant/invt/wbrud861|KATE SPADE|KATE SPADE|20170222|0
wbrud645|WOMEN|0|70.00|EUR|France|/uk/earrings/bright-star-statement-studs/invt/wbrud645|KATE SPADE|KATE SPADE|20170222|0
wbrud548|WOMEN|0|60.00|EUR|France|/uk/necklaces/bright-spark-mini-pendant/invt/wbrud548|KATE SPADE|KATE SPADE|20170222|0
wbrud646|WOMEN|0|70.00|EUR|France|/uk/earrings/bright-star-statement-studs/invt/wbrud646|KATE SPADE|KATE SPADE|20170222|0
wbrud839|WOMEN|0|78.00|EUR|France|/uk/earrings/3-piece-stud-set/invt/wbrud839|KATE SPADE|KATE SPADE|20170222|0
pwru5072-047|WOMEN|0|98.00|EUR|France|/uk/wallets+wristlets-/cameron-street-stacy/invt/pwru5072-047|KATE SPADE|KATE SPADE|20170222|0
wbrud869|WOMEN|0|60.00|GBP|United Kingdom|/uk/necklaces/livecolorfully-party-of-two-bar-pendant/invt/wbrud869|KATE SPADE|KATE SPADE|20170222|0
wbrud438|WOMEN|0|50.00|GBP|United Kingdom|/uk/necklaces/born-to-be-february-pendant/invt/wbrud438|KATE SPADE|KATE SPADE|20170222|0
wbrud450|WOMEN|0|50.00|GBP|United Kingdom|/uk/necklaces/born-to-be-march-pendant/invt/wbrud450|KATE SPADE|KATE SPADE|20170222|0
wbrud451|WOMEN|0|50.00|GBP|United Kingdom|/uk/necklaces/born-to-be-may-pendant/invt/wbrud451|KATE SPADE|KATE SPADE|20170222|0
wbrud431|WOMEN|0|50.00|GBP|United Kingdom|/uk/necklaces/born-to-be-april-pendant/invt/wbrud431|KATE SPADE|KATE SPADE|20170222|0
wbrue056|WOMEN|0|50.00|GBP|United Kingdom|/uk/earrings/shine-on-drop-earrings/invt/wbrue056|KATE SPADE|KATE SPADE|20170222|0
wbrue043|WOMEN|0|115.00|GBP|United Kingdom|/uk/bracelets/rambling-roses-monkey-bangle/invt/wbrue043|KATE SPADE|KATE SPADE|20170222|0
wbrue046|WOMEN|0|88.00|GBP|United Kingdom|/uk/rings/rambling-roses-monkey-ring/invt/wbrue046|KATE SPADE|KATE SPADE|20170222|0
wbru5872|WOMEN|0|35.00|GBP|United Kingdom|/uk/earrings/kate-spade-small-square-studs/invt/wbru5872|KATE SPADE|KATE SPADE|20170222|0
ks1000851|WOMEN|0|70.00|GBP|United Kingdom|/uk/hats-belts+scarves/la-vie-en-rose-stripe-sunhat/invt/ks1000851|KATE SPADE|KATE SPADE|20170222|0
ks1000904-210|WOMEN|0|80.00|GBP|United Kingdom|/uk/hats-belts+scarves/floral-tile-oblong-scarf/invt/ks1000904-210|KATE SPADE|KATE SPADE|20170222|0
ks1000905|WOMEN|0|65.00|GBP|United Kingdom|/uk/hats-belts+scarves/floral-tile-silk-square-scarf/invt/ks1000905|KATE SPADE|KATE SPADE|20170222|0
ks1000899-666|WOMEN|0|105.00|GBP|United Kingdom|/uk/hats-belts+scarves/rosa-silk-oblong-scarf/invt/ks1000899-666|KATE SPADE|KATE SPADE|20170222|0
wbrud120|WOMEN|0|28.00|GBP|United Kingdom|/uk/earrings/kate-spade-earrings-mini-small-square-studs/invt/wbrud120|KATE SPADE|KATE SPADE|20170222|0
8aru1099|WOMEN|0|90.00|GBP|United Kingdom|/uk/tech/cedar-street-iphone-66s-wristlet/invt/8aru1099|KATE SPADE|KATE SPADE|20170222|0
njmu7186|WOMEN|0|505.00|GBP|United Kingdom|/uk/tops+sweaters/madison-avenue-nellie-sweater/invt/njmu7186|KATE SPADE|KATE SPADE|20170222|0
njmu7298|WOMEN|0|335.00|GBP|United Kingdom|/uk/dresses/satin-crepe-flutter-sleeve-dress/invt/njmu7298|KATE SPADE|KATE SPADE|20170222|0
njmu7157|WOMEN|0|840.00|GBP|United Kingdom|/uk/dresses/madison-avenue-dusk-floral-jia-dress/invt/njmu7157|KATE SPADE|KATE SPADE|20170222|0
njmu7171|WOMEN|0|670.00|GBP|United Kingdom|/uk/dresses/madison-avenue-mya-dress/invt/njmu7171|KATE SPADE|KATE SPADE|20170222|0
njmu7172|WOMEN|0|715.00|GBP|United Kingdom|/uk/dresses/madison-avenue-dusk-floral-mya-dress/invt/njmu7172|KATE SPADE|KATE SPADE|20170222|0
njmu7214|WOMEN|0|378.00|GBP|United Kingdom|/uk/dresses/bow-fit-and-flare-dress/invt/njmu7214|KATE SPADE|KATE SPADE|20170222|0
njmu7218|WOMEN|0|378.00|GBP|United Kingdom|/uk/dresses/metallic-clipped-dot-jumpsuit/invt/njmu7218|KATE SPADE|KATE SPADE|20170222|0
njmu7243|WOMEN|0|378.00|GBP|United Kingdom|/uk/dresses/blot-dot-silk-bow-dress/invt/njmu7243|KATE SPADE|KATE SPADE|20170222|0
njmu7155|WOMEN|0|505.00|GBP|United Kingdom|/uk/dresses/madison-avenue-cammie-dress/invt/njmu7155|KATE SPADE|KATE SPADE|20170222|0
njmu7277|WOMEN|0|335.00|GBP|United Kingdom|/uk/dresses/blot-dot-v-neck-dress/invt/njmu7277|KATE SPADE|KATE SPADE|20170222|0
njmu7259|WOMEN|0|360.00|GBP|United Kingdom|/uk/dresses/metallic-multi-dot-mini-dress/invt/njmu7259|KATE SPADE|KATE SPADE|20170222|0
njmu7261|WOMEN|0|418.00|GBP|United Kingdom|/uk/dresses/metallic-multi-dot-dress/invt/njmu7261|KATE SPADE|KATE SPADE|20170222|0
njmu7208|WOMEN|0|378.00|GBP|United Kingdom|/uk/dresses/embellished-bow-a-line-dress/invt/njmu7208|KATE SPADE|KATE SPADE|20170222|0
njmu7206|WOMEN|0|335.00|GBP|United Kingdom|/uk/dresses/satin-crepe-flutter-sleeve-dress/invt/njmu7206|KATE SPADE|KATE SPADE|20170222|0
njmu7263|WOMEN|0|715.00|GBP|United Kingdom|/uk/jackets-and-outerwear/polka-dot-faux-fur-coat/invt/njmu7263|KATE SPADE|KATE SPADE|20170222|0
njmu7220|WOMEN|0|670.00|GBP|United Kingdom|/uk/jackets-and-outerwear/faux-fur-coat/invt/njmu7220|KATE SPADE|KATE SPADE|20170222|0
njmu7185-001|WOMEN|0|418.00|EUR|Germany|/uk/tops+sweaters/embellished-holly-top/invt/njmu7185-001|KATE SPADE|KATE SPADE|20170222|0
njmu7044-691|WOMEN|0|140.00|EUR|Germany|/uk/tops+sweaters/poplin-ruffle-shirt/invt/njmu7044-691|KATE SPADE|KATE SPADE|20170222|0
njmu7175|WOMEN|0|1,090|EUR|Germany|/uk/jackets-and-outerwear/madison-avenue-valerie-blazer/invt/njmu7175|KATE SPADE|KATE SPADE|20170222|0
njmu7242|WOMEN|0|295.00|EUR|Germany|/uk/skirts+shorts/blot-dot-midi-skirt/invt/njmu7242|KATE SPADE|KATE SPADE|20170222|0
njmu7044-107|WOMEN|0|140.00|EUR|Germany|/uk/tops+sweaters/poplin-ruffle-shirt/invt/njmu7044-107|KATE SPADE|KATE SPADE|20170222|0
njmu7153|WOMEN|0|335.00|EUR|Germany|/uk/denim+trousers/madison-avenue-abbie-pant/invt/njmu7153|KATE SPADE|KATE SPADE|20170222|0
njmu7249|WOMEN|0|208.00|EUR|Germany|/uk/tops+sweaters/blot-dot-swing-top/invt/njmu7249|KATE SPADE|KATE SPADE|20170222|0
njmu7287|WOMEN|0|218.00|EUR|Germany|/uk/denim+trousers/soft-culotte/invt/njmu7287|KATE SPADE|KATE SPADE|20170222|0
njmu7240|WOMEN|0|225.00|EUR|Germany|/uk/tops+sweaters/embellished-bow-sweater/invt/njmu7240|KATE SPADE|KATE SPADE|20170222|0
njmu7256|WOMEN|0|250.00|EUR|Germany|/uk/skirts+shorts/metallic-multi-dot-skirt/invt/njmu7256|KATE SPADE|KATE SPADE|20170222|0
njmu7306|WOMEN|0|235.00|EUR|Germany|/uk/tops+sweaters/metallic-multi-dot-top/invt/njmu7306|KATE SPADE|KATE SPADE|20170222|0
njmu7180|WOMEN|0|335.00|EUR|Germany|/uk/tops+sweaters/madison-avenue-rya-top/invt/njmu7180|KATE SPADE|KATE SPADE|20170222|0
njmu7007|WOMEN|0|225.00|EUR|Germany|/uk/tops+sweaters/bunny-sweater/invt/njmu7007|KATE SPADE|KATE SPADE|20170222|0
njmu7026-017|WOMEN|0|125.00|EUR|Germany|/uk/tops+sweaters/lace-flounce-stripe-top/invt/njmu7026-017|KATE SPADE|KATE SPADE|20170222|0
njmu7029|WOMEN|0|125.00|EUR|Germany|/uk/tops+sweaters/magic-trick-sweatshirt/invt/njmu7029|KATE SPADE|KATE SPADE|20170222|0
njmu7293|WOMEN|0|378.00|EUR|Germany|/uk/tops+sweaters/madison-avenue-dusk-floral-rya-top/invt/njmu7293|KATE SPADE|KATE SPADE|20170222|0
ks1000823|WOMEN|0|65.00|EUR|France|/uk/hats-belts+scarves/present-silk-square-scarf/invt/ks1000823|KATE SPADE|KATE SPADE|20170222|0
ks1000829|WOMEN|0|106.00|EUR|France|/uk/hats-belts+scarves/felt-boater-with-jeweled-bow/invt/ks1000829|KATE SPADE|KATE SPADE|20170222|0
1kru0152|WOMEN|0|60.00|EUR|France|/uk/keychains/champagne-bottle-key/invt/1kru0152|KATE SPADE|KATE SPADE|20170222|0
1kru0175|WOMEN|0|45.00|EUR|France|/uk/keychains/glitter-shoe-keychain/invt/1kru0175|KATE SPADE|KATE SPADE|20170222|0
1kru0295|WOMEN|0|70.00|EUR|France|/uk/the-bag-charm-shop/rabbit-and-hat-keychain/invt/1kru0295|KATE SPADE|KATE SPADE|20170222|0
1kru0291|WOMEN|0|60.00|EUR|France|/uk/the-bag-charm-shop/gingerbread-lady-keychain/invt/1kru0291|KATE SPADE|KATE SPADE|20170222|0
1kru0292|WOMEN|0|50.00|EUR|France|/uk/the-bag-charm-shop/ice-skate-keychain/invt/1kru0292|KATE SPADE|KATE SPADE|20170222|0
8aru1623-001|WOMEN|0|25.00|EUR|France|/uk/tech/scallop-sticker-pocket/invt/8aru1623-001|KATE SPADE|KATE SPADE|20170222|0
8aru1686|WOMEN|0|35.00|EUR|France|/uk/tech/dotty-plaid-iphone-iphone-7-case/invt/8aru1686|KATE SPADE|KATE SPADE|20170222|0
8aru1695|WOMEN|0|65.00|EUR|France|/uk/tech/hello-folio-iphone-iphone-7-case/invt/8aru1695|KATE SPADE|KATE SPADE|20170222|0
8aru1762-672|WOMEN|0|35.00|EUR|France|/uk/tech/chunky-glitter-pocket/invt/8aru1762-672|KATE SPADE|KATE SPADE|20170222|0
8aru1762-975|WOMEN|0|35.00|EUR|France|/uk/tech/chunky-glitter-pocket/invt/8aru1762-975|KATE SPADE|KATE SPADE|20170222|0
8aru1771|WOMEN|0|35.00|EUR|France|/uk/tech/dotty-plaid-iphone-6-case/invt/8aru1771|KATE SPADE|KATE SPADE|20170222|0
8aru1793|WOMEN|0|40.00|EUR|France|/uk/tech/dotty-plaid-iphone-6-plus-case/invt/8aru1793|KATE SPADE|KATE SPADE|20170222|0
8aru1651|WOMEN|0|40.00|EUR|France|/uk/tech/leopard-clear-iphone-7-plus-case/invt/8aru1651|KATE SPADE|KATE SPADE|20170222|0
8aru1663|WOMEN|0|35.00|EUR|France|/uk/tech/le-pavillion-dot-iphone-7-case/invt/8aru1663|KATE SPADE|KATE SPADE|20170222|0
8aru1891|WOMEN|0|40.00|GBP|United Kingdom|/uk/tech/dotty-plaid-iphone-7-plus-case/invt/8aru1891|KATE SPADE|KATE SPADE|20170222|0
pwru5073-001|WOMEN|0|168.00|GBP|United Kingdom|/uk/wallets+wristlets-/cameron-street-lacey/invt/pwru5073-001|KATE SPADE|KATE SPADE|20170222|0
pwru5072-288|WOMEN|0|98.00|GBP|United Kingdom|/uk/wallets+wristlets-/cameron-street-stacy-/invt/pwru5072-288|KATE SPADE|KATE SPADE|20170222|0
pwru5096-288|WOMEN|0|78.00|GBP|United Kingdom|/uk/small-accessories/cameron-street-beca/invt/pwru5096-288|KATE SPADE|KATE SPADE|20170222|0
1kru0295|WOMEN|0|70.00|GBP|United Kingdom|/uk/the-bag-charm-shop/rabbit-and-hat-keychain/invt/1kru0295|KATE SPADE|KATE SPADE|20170222|0
pwru5096-001|WOMEN|0|78.00|GBP|United Kingdom|/uk/small-accessories/cameron-street-beca/invt/pwru5096-001|KATE SPADE|KATE SPADE|20170222|0
pwru3905-001|WOMEN|0|98.00|GBP|United Kingdom|/uk/cedar-street-stacy/invt/pwru3905-001|KATE SPADE|KATE SPADE|20170222|0
8aru1484-717|WOMEN|0|90.00|GBP|United Kingdom|/uk/tech/iphone-6-crossbody/invt/8aru1484-717|KATE SPADE|KATE SPADE|20170222|0
8aru1623-009|WOMEN|0|25.00|GBP|United Kingdom|/uk/tech/scallop-sticker-pocket/invt/8aru1623-009|KATE SPADE|KATE SPADE|20170222|0
8aru1623-542|WOMEN|0|25.00|GBP|United Kingdom|/uk/tech/scallop-sticker-pocket/invt/8aru1623-542|KATE SPADE|KATE SPADE|20170222|0
8aru1623-586|WOMEN|0|25.00|GBP|United Kingdom|/uk/tech/scallop-sticker-pocket/invt/8aru1623-586|KATE SPADE|KATE SPADE|20170222|0
8aru1623-717|WOMEN|0|25.00|GBP|United Kingdom|/uk/tech/scallop-sticker-pocket/invt/8aru1623-717|KATE SPADE|KATE SPADE|20170222|0
pwru5123|WOMEN|0|205.00|GBP|United Kingdom|/uk/small-accessories/cobble-hill-large-agenda/invt/pwru5123|KATE SPADE|KATE SPADE|20170222|0
pwru5096-047|WOMEN|0|78.00|GBP|United Kingdom|/uk/small-accessories/cameron-street-beca/invt/pwru5096-047|KATE SPADE|KATE SPADE|20170222|0
pwru5386|WOMEN|0|70.00|GBP|United Kingdom|/uk/small-accessories/classic-nylon-jewelry-roll/invt/pwru5386|KATE SPADE|KATE SPADE|20170222|0
pwru5387-071|WOMEN|0|70.00|GBP|United Kingdom|/uk/small-accessories/classic-nylon-jewelry-roll/invt/pwru5387-071|KATE SPADE|KATE SPADE|20170222|0
wbru4154|WOMEN|0|70.00|GBP|United Kingdom|/uk/bracelets/sailors-knot-hinge-bangle/invt/wbru4154|KATE SPADE|KATE SPADE|20170222|0
wbru7894|WOMEN|0|70.00|GBP|United Kingdom|/uk/bracelets/sailors-knot-hinge-bangle/invt/wbru7894|KATE SPADE|KATE SPADE|20170222|0
pwru5072-001|WOMEN|0|98.00|GBP|United Kingdom|/uk/wallets+wristlets-/cameron-street-stacy/invt/pwru5072-001|KATE SPADE|KATE SPADE|20170222|0
pwru5073-288|WOMEN|0|168.00|GBP|United Kingdom|/uk/wallets+wristlets-/cameron-street-lacey/invt/pwru5073-288|KATE SPADE|KATE SPADE|20170222|0
pwru5096-001|WOMEN|0|78.00|GBP|United Kingdom|/uk/small-accessories/cameron-street-beca/invt/pwru5096-001|KATE SPADE|KATE SPADE|20170222|0
pwru4208-902|WOMEN|0|205.00|GBP|United Kingdom|/uk/travel-accessories/cedar-street-maia-travel-wallet/invt/pwru4208-902|KATE SPADE|KATE SPADE|20170222|0
pwru5180|WOMEN|0|70.00|GBP|United Kingdom|/uk/small-accessories/wedding-belles-bridal-coin-purse/invt/pwru5180|KATE SPADE|KATE SPADE|20170222|0
pwru5181|WOMEN|0|70.00|GBP|United Kingdom|/uk/small-accessories/wedding-belles-bridal-coin-purse/invt/pwru5181|KATE SPADE|KATE SPADE|20170222|0
wbru9428|WOMEN|0|78.00|GBP|United Kingdom|/uk/bracelets/sailors-knot-pave-hinge-bangle/invt/wbru9428|KATE SPADE|KATE SPADE|20170222|0
wbru9429|WOMEN|0|78.00|GBP|United Kingdom|/uk/bracelets/sailors-knot-pave-hinge-bangle/invt/wbru9429|KATE SPADE|KATE SPADE|20170222|0
l865401|WOMEN|0|60.00|GBP|United Kingdom|/uk/glassware+barware/larabee-dot-set-of-4-beer-glasses/invt/l865401|KATE SPADE|KATE SPADE|20170222|0
817603|WOMEN|0|52.00|GBP|United Kingdom|/uk/grace-avenue-5x7-frame/invt/817603|KATE SPADE|KATE SPADE|20170222|0
817605|WOMEN|0|78.00|GBP|United Kingdom|/uk/grace-avenue-8x10-frame/invt/817605|KATE SPADE|KATE SPADE|20170222|0
pwru5205|WOMEN|0|78.00|GBP|United Kingdom|/uk/travel-accessories/cameron-street-travel-passport-holder/invt/pwru5205|KATE SPADE|KATE SPADE|20170222|0
8aru1099-273|WOMEN|0|90.00|GBP|United Kingdom|/uk/tech/cedar-street-iphone-6-wristlet/invt/8aru1099-273|KATE SPADE|KATE SPADE|20170222|0
wbrud600|WOMEN|0|88.00|GBP|United Kingdom|/uk/bracelets/party-pearls-open-hinge-cuff/invt/wbrud600|KATE SPADE|KATE SPADE|20170222|0
pxru7442|WOMEN|0|295.00|GBP|United Kingdom|/uk/satchels/cameron-street-floral-margot/invt/pxru7442|KATE SPADE|KATE SPADE|20170222|0
pxru6668-001|WOMEN|0|315.00|GBP|United Kingdom|/uk/satchels/cameron-street-margot/invt/pxru6668-001|KATE SPADE|KATE SPADE|20170222|0
pxru7344-001|WOMEN|0|295.00|EUR|Germany|/uk/totes/leewood-place-rainn/invt/pxru7344-001|KATE SPADE|KATE SPADE|20170222|0
pxru7342-971|WOMEN|0|228.00|EUR|Germany|/uk/cross-body/leewood-place-mini-makayla/invt/pxru7342-971|KATE SPADE|KATE SPADE|20170222|0
pxru7342-001|WOMEN|0|228.00|EUR|Germany|/uk/mini-bags/leewood-place-mini-makayla/invt/pxru7342-001|KATE SPADE|KATE SPADE|20170222|0
pxru6526|WOMEN|0|405.00|GBP|United Kingdom|/uk/shoulder-bags/emerson-place-olivera/invt/pxru6526|KATE SPADE|KATE SPADE|20170222|0
pxru6469-001|WOMEN|0|350.00|GBP|United Kingdom|/uk/cobble-hill-adrien/invt/pxru6469-001|KATE SPADE|KATE SPADE|20170222|0
pxru6999|WOMEN|0|340.00|GBP|United Kingdom|/uk/cross-body/emerson-place-lenia/invt/pxru6999|KATE SPADE|KATE SPADE|20170222|0
pxru7201|WOMEN|0|340.00|GBP|United Kingdom|/uk/shoulder-bags/cameron-street-snake-margot/invt/pxru7201|KATE SPADE|KATE SPADE|20170222|0
pxru7446|WOMEN|0|340.00|GBP|United Kingdom|/uk/satchels/imagination-rooster-small-candace/invt/pxru7446|KATE SPADE|KATE SPADE|20170222|0
pxru7210|WOMEN|0|340.00|GBP|United Kingdom|/uk/satchels/cameron-street-snake-small-candace/invt/pxru7210|KATE SPADE|KATE SPADE|20170222|0
pxru7208|WOMEN|0|245.00|GBP|United Kingdom|/uk/cross-body/cameron-street-snake-small-byrdie/invt/pxru7208|KATE SPADE|KATE SPADE|20170222|0
pxru7341-971|WOMEN|0|358.00|EUR|Germany|/uk/shoulder-bags/leewood-place-makayla/invt/pxru7341-971|KATE SPADE|KATE SPADE|20170222|0
pxru7341-001|WOMEN|0|358.00|EUR|Germany|/uk/satchels/leewood-place-makayla/invt/pxru7341-001|KATE SPADE|KATE SPADE|20170222|0
pxru7344-971|WOMEN|0|295.00|EUR|Germany|/uk/totes/leewood-place-rainn/invt/pxru7344-971|KATE SPADE|KATE SPADE|20170222|0
pxru7327|WOMEN|0|340.00|EUR|Germany|/uk/cross-body/whimsies-t-rex-crossbody/invt/pxru7327|KATE SPADE|KATE SPADE|20170222|0
pxru7328|WOMEN|0|340.00|EUR|Germany|/uk/cross-body/whimsies-triceratops-crossbody/invt/pxru7328|KATE SPADE|KATE SPADE|20170222|0
pxru7329|WOMEN|0|450.00|EUR|Germany|/uk/clutches/whimsies-unicorn-balloon-clutch/invt/pxru7329|KATE SPADE|KATE SPADE|20170222|0
pxru7212|WOMEN|0|295.00|GBP|United Kingdom|/uk/rucksacks/cameron-street-snake-small-neema/invt/pxru7212|KATE SPADE|KATE SPADE|20170222|0
pxru7209|WOMEN|0|245.00|GBP|United Kingdom|/uk/cross-body/cameron-street-snake-small-byrdie/invt/pxru7209|KATE SPADE|KATE SPADE|20170222|0
pxru7250-001|WOMEN|0|205.00|GBP|United Kingdom|/uk/cross-body/cobble-hill-taryn/invt/pxru7250-001|KATE SPADE|KATE SPADE|20170222|0
pxru7247|WOMEN|0|340.00|GBP|United Kingdom|/uk/shoulder-bags/cobble-hill-mayra/invt/pxru7247|KATE SPADE|KATE SPADE|20170222|0
pwru5288-591|WOMEN|0|178.00|GBP|United Kingdom|/uk/cross-body/cameron-street-stormie/invt/pwru5288-591|KATE SPADE|KATE SPADE|20170222|0
pxru7347-001|WOMEN|0|295.00|GBP|United Kingdom|/uk/totes/leonard-street-lucie/invt/pxru7347-001|KATE SPADE|KATE SPADE|20170222|0
pxru7348-052|WOMEN|0|178.00|EUR|Germany|/uk/totes/lita-street-scallop-andrea/invt/pxru7348-052|KATE SPADE|KATE SPADE|20170222|0
pxru7348-559|WOMEN|0|178.00|EUR|Germany|/uk/totes/lita-street-scallop-andrea/invt/pxru7348-559|KATE SPADE|KATE SPADE|20170222|0
pxru7348-426|WOMEN|0|178.00|EUR|Germany|/uk/totes/lita-street-scallop-andrea/invt/pxru7348-426|KATE SPADE|KATE SPADE|20170222|0
pxru7323|WOMEN|0|178.00|EUR|Germany|/uk/totes/whimsies-happy-francis/invt/pxru7323|KATE SPADE|KATE SPADE|20170222|0
pxru7322|WOMEN|0|268.00|EUR|Germany|/uk/clutches/whimsies-fun-clutch/invt/pxru7322|KATE SPADE|KATE SPADE|20170222|0
pxru7412|WOMEN|0|495.00|EUR|Germany|/uk/shoulder-bags/be-mine-typewriter-satchel/invt/pxru7412|KATE SPADE|KATE SPADE|20170222|0
pxru4471-001|WOMEN|0|268.00|EUR|Germany|/uk/matching-sets/cedar-street-maise/invt/pxru4471-001|KATE SPADE|KATE SPADE|20170222|0
pxru7056-421|WOMEN|0|228.00|GBP|United Kingdom|/uk/cross-body/leonard-street-clarise/invt/pxru7056-421|KATE SPADE|KATE SPADE|20170222|0
wbru5045|WOMEN|0|35.00|EUR|France|/uk/earrings/small-square-studs/invt/wbru5045|KATE SPADE|KATE SPADE|20170222|0
wbrue042|WOMEN|0|88.00|EUR|France|/uk/necklaces/rambling-roses-lantern-pendant/invt/wbrue042|KATE SPADE|KATE SPADE|20170222|0
wbrue048|WOMEN|0|40.00|EUR|France|/uk/earrings/rambling-roses-monkey-studs/invt/wbrue048|KATE SPADE|KATE SPADE|20170222|0
wbrue044|WOMEN|0|60.00|EUR|France|/uk/necklaces/rambling-roses-monkey-mini-pendant/invt/wbrue044|KATE SPADE|KATE SPADE|20170222|0
wbrue073|WOMEN|0|60.00|EUR|France|/uk/bracelets/tag-along-cuff/invt/wbrue073|KATE SPADE|KATE SPADE|20170222|0
wbrue064|WOMEN|0|50.00|EUR|France|/uk/earrings/shine-on-pave-drop-earrings/invt/wbrue064|KATE SPADE|KATE SPADE|20170222|0
wbrue074|WOMEN|0|60.00|EUR|France|/uk/bracelets/tag-along-cuff/invt/wbrue074|KATE SPADE|KATE SPADE|20170222|0
wbrue124|WOMEN|0|50.00|EUR|France|/uk/bracelets/do-the-twist-hinged-bangle/invt/wbrue124|KATE SPADE|KATE SPADE|20170222|0
wbrue123|WOMEN|0|50.00|EUR|France|/uk/bracelets/do-the-twist-hinged-bangle/invt/wbrue123|KATE SPADE|KATE SPADE|20170222|0
wbrue125|WOMEN|0|50.00|EUR|France|/uk/bracelets/do-the-twist-hinged-bangle/invt/wbrue125|KATE SPADE|KATE SPADE|20170222|0
wbrue114|WOMEN|0|50.00|EUR|France|/uk/bracelets/do-the-twist-hinged-bangle/invt/wbrue114|KATE SPADE|KATE SPADE|20170222|0
wbrue164|WOMEN|0|70.00|EUR|France|/uk/bracelets/do-the-twist-pave-hinged-bangle/invt/wbrue164|KATE SPADE|KATE SPADE|20170222|0
wbrue165|WOMEN|0|70.00|EUR|France|/uk/bracelets/do-the-twist-pave-hinged-bangle/invt/wbrue165|KATE SPADE|KATE SPADE|20170222|0
pwru5072-288|WOMEN|0|98.00|EUR|France|/uk/wallets+wristlets-/cameron-street-stacy-/invt/pwru5072-288|KATE SPADE|KATE SPADE|20170222|0
pwru5096-288|WOMEN|0|78.00|EUR|France|/uk/small-accessories/cameron-street-beca/invt/pwru5096-288|KATE SPADE|KATE SPADE|20170222|0
1kru0295|WOMEN|0|70.00|EUR|France|/uk/the-bag-charm-shop/rabbit-and-hat-keychain/invt/1kru0295|KATE SPADE|KATE SPADE|20170222|0
pwru5096-001|WOMEN|0|78.00|EUR|France|/uk/small-accessories/cameron-street-beca/invt/pwru5096-001|KATE SPADE|KATE SPADE|20170222|0
pwru3905-001|WOMEN|0|98.00|EUR|France|/uk/cedar-street-stacy/invt/pwru3905-001|KATE SPADE|KATE SPADE|20170222|0
wbrue166|WOMEN|0|70.00|EUR|France|/uk/bracelets/do-the-twist-pave-hinged-bangle/invt/wbrue166|KATE SPADE|KATE SPADE|20170222|0
wbrud862|WOMEN|0|60.00|EUR|France|/uk/bracelets/livecolorfully-bestie-cuff/invt/wbrud862|KATE SPADE|KATE SPADE|20170222|0
wbrud872|WOMEN|0|60.00|EUR|France|/uk/bracelets/livecolorfully-squad-cuff/invt/wbrud872|KATE SPADE|KATE SPADE|20170222|0
wbrud870|WOMEN|0|60.00|EUR|France|/uk/bracelets/livecolorfully-party-of-two-cuff/invt/wbrud870|KATE SPADE|KATE SPADE|20170222|0
wbrue068|WOMEN|0|60.00|EUR|France|/uk/earrings/shine-on-pave-linear-earrings/invt/wbrue068|KATE SPADE|KATE SPADE|20170222|0
pwru5096-047|WOMEN|0|78.00|EUR|France|/uk/small-accessories/cameron-street-beca/invt/pwru5096-047|KATE SPADE|KATE SPADE|20170222|0
pwru5386|WOMEN|0|70.00|EUR|France|/uk/small-accessories/classic-nylon-jewelry-roll/invt/pwru5386|KATE SPADE|KATE SPADE|20170222|0
pwru5387-071|WOMEN|0|70.00|EUR|France|/uk/small-accessories/classic-nylon-jewelry-roll/invt/pwru5387-071|KATE SPADE|KATE SPADE|20170222|0
wbru4154|WOMEN|0|70.00|EUR|France|/uk/bracelets/sailors-knot-hinge-bangle/invt/wbru4154|KATE SPADE|KATE SPADE|20170222|0
wbru7894|WOMEN|0|70.00|EUR|France|/uk/bracelets/sailors-knot-hinge-bangle/invt/wbru7894|KATE SPADE|KATE SPADE|20170222|0
wbru9428|WOMEN|0|78.00|EUR|France|/uk/bracelets/sailors-knot-pave-hinge-bangle/invt/wbru9428|KATE SPADE|KATE SPADE|20170222|0
wbru9429|WOMEN|0|78.00|EUR|France|/uk/bracelets/sailors-knot-pave-hinge-bangle/invt/wbru9429|KATE SPADE|KATE SPADE|20170222|0
wbrue063|WOMEN|0|50.00|EUR|France|/uk/earrings/shine-on-pave-drop-earrings/invt/wbrue063|KATE SPADE|KATE SPADE|20170222|0
wbrue066|WOMEN|0|60.00|EUR|France|/uk/earrings/shine-on-pave-linear-earrings/invt/wbrue066|KATE SPADE|KATE SPADE|20170222|0
wbrud997|WOMEN|0|130.00|EUR|France|/uk/necklaces/lantern-gems-necklace/invt/wbrud997|KATE SPADE|KATE SPADE|20170222|0
wbrud943|WOMEN|0|178.00|EUR|France|/uk/necklaces/blushing-blooms-necklace/invt/wbrud943|KATE SPADE|KATE SPADE|20170222|0
